slide_id,anchor_rank,anchor_score,anchor_coord_x,anchor_coord_y,anchor_center_x,anchor_center_y,anchor_bbox_x0,anchor_bbox_y0,anchor_bbox_x1,anchor_bbox_y1,neighbor_count,top_class,top_class_name,top_concept,top_prompt_index,center_patch_index,nms_radius,nms_suppressed_by_rank,selection_note
2475349-B2,6,0.4787645936012268,38288.0,42114.0,38416.0,42242.0,38288.0,42114.0,38544.0,42370.0,1,0,Adenocarcinoma,lepidic growth pattern,0,90,512.0,,ok
2475349-B2,7,0.4736827611923218,30096.0,25730.0,30224.0,25858.0,30096.0,25730.0,30352.0,25986.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,70,512.0,,ok
2475349-B2,8,0.47016212344169617,34192.0,46210.0,34320.0,46338.0,34192.0,46210.0,34448.0,46466.0,1,0,Adenocarcinoma,lepidic growth pattern,0,82,512.0,,ok
2475349-B2,9,0.46551692485809326,34192.0,38018.0,34320.0,38146.0,34192.0,38018.0,34448.0,38274.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,80,512.0,,ok
2475349-B2,10,0.46378087997436523,104582.0,37010.0,104710.0,37138.0,104582.0,37010.0,104838.0,37266.0,1,0,Adenocarcinoma,lepidic growth pattern,0,10,512.0,,ok
2475349-B2,11,0.4614909291267395,112774.0,32914.0,112902.0,33042.0,112774.0,32914.0,113030.0,33170.0,1,0,Adenocarcinoma,lepidic growth pattern,0,19,512.0,,ok
2475349-B2,12,0.461183100938797,21904.0,74882.0,22032.0,75010.0,21904.0,74882.0,22160.0,75138.0,1,0,Adenocarcinoma,papillary architecture,2,58,512.0,,ok
2475349-B2,13,0.46014857292175293,46480.0,46210.0,46608.0,46338.0,46480.0,46210.0,46736.0,46466.0,1,0,Adenocarcinoma,lepidic growth pattern,0,100,512.0,,ok
2475349-B2,14,0.4601106345653534,100486.0,32914.0,100614.0,33042.0,100486.0,32914.0,100742.0,33170.0,1,0,Adenocarcinoma,solid growth pattern,4,0,512.0,,ok
2475349-B2,15,0.4598304033279419,100486.0,37010.0,100614.0,37138.0,100486.0,37010.0,100742.0,37266.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,1,512.0,,ok
2475349-B2,16,0.45972007513046265,112774.0,45202.0,112902.0,45330.0,112774.0,45202.0,113030.0,45458.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,22,512.0,,ok
2476252-B2,1,0.48975062370300293,12672.0,42834.0,12800.0,42962.0,12672.0,42834.0,12928.0,43090.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,14,512.0,,ok
2476252-B2,2,0.483060747385025,12672.0,34642.0,12800.0,34770.0,12672.0,34642.0,12928.0,34898.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,12,512.0,,ok
2476252-B2,3,0.4825509786605835,103617.0,14785.0,103745.0,14913.0,103617.0,14785.0,103873.0,15041.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,3,512.0,,ok
2476252-B2,4,0.4808248281478882,24960.0,18258.0,25088.0,18386.0,24960.0,18258.0,25216.0,18514.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,35,512.0,,ok
2476252-B2,5,0.48033201694488525,79041.0,31169.0,79169.0,31297.0,79041.0,31169.0,79297.0,31425.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,77,512.0,,ok
2476252-B2,6,0.47238171100616455,79041.0,39361.0,79169.0,39489.0,79041.0,39361.0,79297.0,39617.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,79,512.0,,ok
2476252-B2,7,0.47076141834259033,79041.0,35265.0,79169.0,35393.0,79041.0,35265.0,79297.0,35521.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,78,512.0,,ok
2476252-B2,8,0.4657338857650757,33152.0,18258.0,33280.0,18386.0,33152.0,18258.0,33408.0,18514.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,58,512.0,,ok
2476252-B2,9,0.4655095338821411,33152.0,22354.0,33280.0,22482.0,33152.0,22354.0,33408.0,22610.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,59,512.0,,ok
2476252-B2,10,0.464330792427063,20864.0,22354.0,20992.0,22482.0,20864.0,22354.0,21120.0,22610.0,1,0,Adenocarcinoma,acinar growth pattern,1,26,512.0,,ok
2476252-B2,11,0.4633048474788666,99521.0,10689.0,99649.0,10817.0,99521.0,10689.0,99777.0,10945.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,114,512.0,,ok
2476252-B2,12,0.4590291976928711,16768.0,38738.0,16896.0,38866.0,16768.0,38738.0,17024.0,38994.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,22,512.0,,ok
2476252-B2,13,0.45804184675216675,24960.0,22354.0,25088.0,22482.0,24960.0,22354.0,25216.0,22610.0,1,0,Adenocarcinoma,acinar growth pattern,1,36,512.0,,ok
2476252-B2,14,0.45675668120384216,107713.0,22977.0,107841.0,23105.0,107713.0,22977.0,107969.0,23233.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,10,512.0,,ok
2476252-B2,15,0.45553621649742126,24960.0,46930.0,25088.0,47058.0,24960.0,46930.0,25216.0,47186.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,42,512.0,,ok
2476252-B2,16,0.455147385597229,37216.0,44985.0,37344.0,45113.0,37216.0,44985.0,37472.0,45241.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,63,512.0,,ok
2477189-B3,1,0.486691951751709,106759.0,10624.0,106887.0,10752.0,106759.0,10624.0,107015.0,10880.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,9,512.0,,ok
2477189-B3,2,0.4759120047092438,82183.0,14720.0,82311.0,14848.0,82183.0,14720.0,82439.0,14976.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,83,512.0,,ok
2477189-B3,3,0.46352770924568176,37008.0,14752.0,37136.0,14880.0,37008.0,14752.0,37264.0,15008.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,72,512.0,,ok
2477189-B3,4,0.4625509977340698,16528.0,18848.0,16656.0,18976.0,16528.0,18848.0,16784.0,19104.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,25,512.0,,ok
2477189-B3,5,0.45743969082832336,78087.0,35200.0,78215.0,35328.0,78087.0,35200.0,78343.0,35456.0,1,0,Adenocarcinoma,lepidic growth pattern,0,81,512.0,,ok
2477189-B3,6,0.4537096321582794,8336.0,31136.0,8464.0,31264.0,8336.0,31136.0,8592.0,31392.0,1,0,Adenocarcinoma,lepidic growth pattern,0,90,512.0,,ok
2477189-B3,7,0.4527057409286499,82183.0,18816.0,82311.0,18944.0,82183.0,18816.0,82439.0,19072.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,84,512.0,,ok
2477189-B3,8,0.4492008090019226,20624.0,39328.0,20752.0,39456.0,20624.0,39328.0,20880.0,39584.0,1,1,NonAdenocarcinoma,inflammatory or granulomatous lesion,3,39,512.0,,ok
2477189-B3,9,0.448555588722229,98567.0,39296.0,98695.0,39424.0,98567.0,39296.0,98823.0,39552.0,1,0,Adenocarcinoma,solid growth pattern,4,127,512.0,,ok
2477189-B3,10,0.44432756304740906,16528.0,39328.0,16656.0,39456.0,16528.0,39328.0,16784.0,39584.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,30,512.0,,ok
2477189-B3,11,0.4441073536872864,20624.0,22944.0,20752.0,23072.0,20624.0,22944.0,20880.0,23200.0,1,1,NonAdenocarcinoma,sarcomatoid spindle cell morphology,4,36,512.0,,ok
2477189-B3,12,0.44190412759780884,24720.0,43424.0,24848.0,43552.0,24720.0,43424.0,24976.0,43680.0,1,1,NonAdenocarcinoma,diffuse small blue cell growth pattern,6,49,512.0,,ok
2477189-B3,13,0.44147253036499023,78087.0,22912.0,78215.0,23040.0,78087.0,22912.0,78343.0,23168.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,78,512.0,,ok
2477189-B3,14,0.440064936876297,16528.0,43424.0,16656.0,43552.0,16528.0,43424.0,16784.0,43680.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,31,512.0,,ok
2477189-B3,15,0.439511239528656,78087.0,31104.0,78215.0,31232.0,78087.0,31104.0,78343.0,31360.0,1,0,Adenocarcinoma,multifocal irregular glandular proliferation,9,80,512.0,,ok
2477189-B3,16,0.4388454556465149,102663.0,27008.0,102791.0,27136.0,102663.0,27008.0,102919.0,27264.0,1,1,NonAdenocarcinoma,neuroendocrine tumor architecture,1,4,512.0,,ok
2477541-B2,1,0.49402615427970886,37841.0,24193.0,37969.0,24321.0,37841.0,24193.0,38097.0,24449.0,1,0,Adenocarcinoma,papillary architecture,2,84,512.0,,ok
2477541-B2,2,0.4914231300354004,33745.0,20097.0,33873.0,20225.0,33745.0,20097.0,34001.0,20353.0,1,0,Adenocarcinoma,lepidic growth pattern,0,74,512.0,,ok
2477541-B2,3,0.49049896001815796,41937.0,24193.0,42065.0,24321.0,41937.0,24193.0,42193.0,24449.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,92,512.0,,ok
2477541-B2,4,0.4838361144065857,37841.0,20097.0,37969.0,20225.0,37841.0,20097.0,38097.0,20353.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,83,512.0,,ok
2477541-B2,5,0.48336437344551086,29649.0,24193.0,29777.0,24321.0,29649.0,24193.0,29905.0,24449.0,1,0,Adenocarcinoma,papillary architecture,2,65,512.0,,ok
2477541-B2,6,0.4773862957954407,103973.0,26897.0,104101.0,27025.0,103973.0,26897.0,104229.0,27153.0,1,0,Adenocarcinoma,mixed acinar papillary architecture,7,4,512.0,,ok
2477541-B2,7,0.47252652049064636,99877.0,22801.0,100005.0,22929.0,99877.0,22801.0,100133.0,23057.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,134,512.0,,ok
2477541-B2,8,0.4681297838687897,116261.0,26897.0,116389.0,27025.0,116261.0,26897.0,116517.0,27153.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,32,512.0,,ok
2477541-B2,9,0.4679872989654541,46033.0,28289.0,46161.0,28417.0,46033.0,28289.0,46289.0,28545.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,102,512.0,,ok
2477541-B2,10,0.46718257665634155,108069.0,18705.0,108197.0,18833.0,108069.0,18705.0,108325.0,18961.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,12,512.0,,ok
2477541-B2,11,0.46422654390335083,50129.0,11905.0,50257.0,12033.0,50129.0,11905.0,50385.0,12161.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,108,512.0,,ok
2477541-B2,12,0.46256086230278015,112165.0,22801.0,112293.0,22929.0,112165.0,22801.0,112421.0,23057.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,22,512.0,,ok
2477541-B2,13,0.4601277709007263,33745.0,28289.0,33873.0,28417.0,33745.0,28289.0,34001.0,28545.0,1,0,Adenocarcinoma,solid growth pattern,4,76,512.0,,ok
2477541-B2,14,0.4585876166820526,103973.0,18705.0,104101.0,18833.0,103973.0,18705.0,104229.0,18961.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,2,512.0,,ok
2477541-B2,15,0.4578527510166168,41937.0,20097.0,42065.0,20225.0,41937.0,20097.0,42193.0,20353.0,1,0,Adenocarcinoma,papillary architecture,2,91,512.0,,ok
2477541-B2,16,0.45729368925094604,33745.0,44673.0,33873.0,44801.0,33745.0,44673.0,34001.0,44929.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,79,512.0,,ok
2477809-B3,1,0.5005893707275391,16144.0,46032.0,16272.0,46160.0,16144.0,46032.0,16400.0,46288.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,24,512.0,,ok
2477809-B3,2,0.4888620972633362,20240.0,41936.0,20368.0,42064.0,20240.0,41936.0,20496.0,42192.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,37,512.0,,ok
2477809-B3,3,0.4841177463531494,80259.0,36064.0,80387.0,36192.0,80259.0,36064.0,80515.0,36320.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,145,512.0,,ok
2477809-B3,4,0.48180270195007324,24336.0,33744.0,24464.0,33872.0,24336.0,33744.0,24592.0,34000.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,50,512.0,,ok
2477809-B3,5,0.4816396236419678,80259.0,48352.0,80387.0,48480.0,80259.0,48352.0,80515.0,48608.0,1,0,Adenocarcinoma,lepidic growth pattern,0,148,512.0,,ok
2477809-B3,6,0.48125356435775757,24336.0,54224.0,24464.0,54352.0,24336.0,54224.0,24592.0,54480.0,1,0,Adenocarcinoma,papillary architecture,2,55,512.0,,ok
2477809-B3,7,0.48083680868148804,84355.0,56544.0,84483.0,56672.0,84355.0,56544.0,84611.0,56800.0,1,0,Adenocarcinoma,lepidic growth pattern,0,163,512.0,,ok
2477809-B3,8,0.47915780544281006,16144.0,41936.0,16272.0,42064.0,16144.0,41936.0,16400.0,42192.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,23,512.0,,ok
2477809-B3,9,0.47843867540359497,28432.0,50128.0,28560.0,50256.0,28432.0,50128.0,28688.0,50384.0,1,0,Adenocarcinoma,micropapillary pattern,3,70,512.0,,ok
2477809-B3,10,0.4760487675666809,84355.0,27872.0,84483.0,28000.0,84355.0,27872.0,84611.0,28128.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,156,512.0,,ok
2477809-B3,11,0.4752388000488281,88451.0,23776.0,88579.0,23904.0,88451.0,23776.0,88707.0,24032.0,1,0,Adenocarcinoma,lepidic growth pattern,0,168,512.0,,ok
2477809-B3,12,0.4740307927131653,28432.0,33744.0,28560.0,33872.0,28432.0,33744.0,28688.0,34000.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,66,512.0,,ok
2477809-B3,13,0.47366243600845337,80259.0,40160.0,80387.0,40288.0,80259.0,40160.0,80515.0,40416.0,1,0,Adenocarcinoma,lepidic growth pattern,0,146,512.0,,ok
2477809-B3,14,0.4723997116088867,24336.0,29648.0,24464.0,29776.0,24336.0,29648.0,24592.0,29904.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,49,512.0,,ok
2477809-B3,15,0.4723765254020691,28432.0,41936.0,28560.0,42064.0,28432.0,41936.0,28688.0,42192.0,1,0,Adenocarcinoma,cribriform glandular pattern,10,68,512.0,,ok
2477809-B3,16,0.4711854159832001,88451.0,48352.0,88579.0,48480.0,88451.0,48352.0,88707.0,48608.0,1,0,Adenocarcinoma,lepidic growth pattern,0,174,512.0,,ok
2477949-B2,1,0.5374106764793396,80104.0,42962.0,80232.0,43090.0,80104.0,42962.0,80360.0,43218.0,1,0,Adenocarcinoma,papillary architecture,2,136,512.0,,ok
2477949-B2,2,0.5307426452636719,92392.0,18386.0,92520.0,18514.0,92392.0,18386.0,92648.0,18642.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,168,512.0,,ok
2477949-B2,3,0.5211149454116821,28304.0,19905.0,28432.0,20033.0,28304.0,19905.0,28560.0,20161.0,1,0,Adenocarcinoma,mixed acinar papillary architecture,7,78,512.0,,ok
2477949-B2,4,0.5152047872543335,11920.0,24001.0,12048.0,24129.0,11920.0,24001.0,12176.0,24257.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,26,512.0,,ok
2477949-B2,5,0.5149227380752563,32400.0,24001.0,32528.0,24129.0,32400.0,24001.0,32656.0,24257.0,1,0,Adenocarcinoma,papillary architecture,2,91,512.0,,ok
2477949-B2,6,0.5146991610527039,96488.0,22482.0,96616.0,22610.0,96488.0,22482.0,96744.0,22738.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,180,512.0,,ok
2477949-B2,7,0.5135281682014465,80104.0,26578.0,80232.0,26706.0,80104.0,26578.0,80360.0,26834.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,132,512.0,,ok
2477949-B2,8,0.5123176574707031,11920.0,28097.0,12048.0,28225.0,11920.0,28097.0,12176.0,28353.0,1,0,Adenocarcinoma,papillary architecture,2,27,512.0,,ok
2477949-B2,9,0.5090381503105164,80104.0,30674.0,80232.0,30802.0,80104.0,30674.0,80360.0,30930.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,133,512.0,,ok
2477949-B2,10,0.5090172290802002,80104.0,22482.0,80232.0,22610.0,80104.0,22482.0,80360.0,22738.0,1,0,Adenocarcinoma,papillary architecture,2,131,512.0,,ok
2477949-B2,11,0.5056804418563843,32400.0,28097.0,32528.0,28225.0,32400.0,28097.0,32656.0,28353.0,1,0,Adenocarcinoma,papillary architecture,2,92,512.0,,ok
2477949-B2,12,0.5053293704986572,32400.0,19905.0,32528.0,20033.0,32400.0,19905.0,32656.0,20161.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,90,512.0,,ok
2477949-B2,13,0.5043154358863831,100584.0,38866.0,100712.0,38994.0,100584.0,38866.0,100840.0,39122.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,6,512.0,,ok
2477949-B2,14,0.5025912523269653,96488.0,18386.0,96616.0,18514.0,96488.0,18386.0,96744.0,18642.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,179,512.0,,ok
2477949-B2,15,0.5024803876876831,80104.0,38866.0,80232.0,38994.0,80104.0,38866.0,80360.0,39122.0,1,0,Adenocarcinoma,micropapillary pattern,3,135,512.0,,ok
2477949-B2,16,0.5024750828742981,84200.0,18386.0,84328.0,18514.0,84200.0,18386.0,84456.0,18642.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,143,512.0,,ok
2477977-B3,1,0.49068644642829895,83555.0,19328.0,83683.0,19456.0,83555.0,19328.0,83811.0,19584.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,154,512.0,,ok
2477977-B3,2,0.4853580594062805,124515.0,39808.0,124643.0,39936.0,124515.0,39808.0,124771.0,40064.0,1,1,NonAdenocarcinoma,fibroinflammatory scar-like lesion,8,53,512.0,,ok
2477977-B3,3,0.478167325258255,95843.0,11136.0,95971.0,11264.0,95843.0,11136.0,96099.0,11392.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,177,512.0,,ok
2477977-B3,4,0.4707825481891632,108131.0,48000.0,108259.0,48128.0,108131.0,48000.0,108387.0,48256.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,19,512.0,,ok
2477977-B3,5,0.4697533845901489,120419.0,56192.0,120547.0,56320.0,120419.0,56192.0,120675.0,56448.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,49,512.0,,ok
2477977-B3,6,0.4695761501789093,91747.0,7040.0,91875.0,7168.0,91747.0,7040.0,92003.0,7296.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,176,512.0,,ok
2477977-B3,7,0.4672522246837616,52912.0,43440.0,53040.0,43568.0,52912.0,43440.0,53168.0,43696.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,139,512.0,,ok
2477977-B3,8,0.4660884737968445,83555.0,23424.0,83683.0,23552.0,83555.0,23424.0,83811.0,23680.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,155,512.0,,ok
2477977-B3,9,0.46506571769714355,104035.0,52096.0,104163.0,52224.0,104035.0,52096.0,104291.0,52352.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,8,512.0,,ok
2477977-B3,10,0.4649832844734192,108131.0,52096.0,108259.0,52224.0,108131.0,52096.0,108387.0,52352.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,20,512.0,,ok
2477977-B3,11,0.46423444151878357,48816.0,39344.0,48944.0,39472.0,48816.0,39344.0,49072.0,39600.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,131,512.0,,ok
2477977-B3,12,0.4628922939300537,36528.0,47536.0,36656.0,47664.0,36528.0,47536.0,36784.0,47792.0,1,1,NonAdenocarcinoma,inflammatory or granulomatous lesion,3,103,512.0,,ok
2477977-B3,13,0.461492657661438,44720.0,35248.0,44848.0,35376.0,44720.0,35248.0,44976.0,35504.0,1,1,NonAdenocarcinoma,fibroinflammatory scar-like lesion,8,121,512.0,,ok
2477977-B3,14,0.4614831209182739,57008.0,39344.0,57136.0,39472.0,57008.0,39344.0,57264.0,39600.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,143,512.0,,ok
2477977-B3,15,0.46122097969055176,44720.0,47536.0,44848.0,47664.0,44720.0,47536.0,44976.0,47792.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,124,512.0,,ok
2477977-B3,16,0.4611498713493347,57008.0,43440.0,57136.0,43568.0,57008.0,43440.0,57264.0,43696.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,144,512.0,,ok
2482056-B4,1,0.4838346838951111,92980.0,24434.0,93108.0,24562.0,92980.0,24434.0,93236.0,24690.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,214,512.0,,ok
2482056-B4,2,0.4803014397621155,24192.0,31472.0,24320.0,31600.0,24192.0,31472.0,24448.0,31728.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,109,512.0,,ok
2482056-B4,3,0.4730682671070099,100388.0,33088.0,100516.0,33216.0,100388.0,33088.0,100644.0,33344.0,1,0,Adenocarcinoma,solid growth pattern,4,2,512.0,,ok
2482056-B4,4,0.4701824188232422,44672.0,31472.0,44800.0,31600.0,44672.0,31472.0,44928.0,31728.0,1,0,Adenocarcinoma,papillary architecture,2,160,512.0,,ok
2482056-B4,5,0.46880823373794556,40576.0,31472.0,40704.0,31600.0,40576.0,31472.0,40832.0,31728.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,148,512.0,,ok
2482056-B4,6,0.4682549834251404,36480.0,39664.0,36608.0,39792.0,36480.0,39664.0,36736.0,39920.0,1,0,Adenocarcinoma,papillary architecture,2,138,512.0,,ok
2482056-B4,7,0.4667069911956787,104484.0,41280.0,104612.0,41408.0,104484.0,41280.0,104740.0,41536.0,1,0,Adenocarcinoma,papillary architecture,2,10,512.0,,ok
2482056-B4,8,0.46466222405433655,16000.0,39664.0,16128.0,39792.0,16000.0,39664.0,16256.0,39920.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,97,512.0,,ok
2482056-B4,9,0.46193307638168335,129060.0,16704.0,129188.0,16832.0,129060.0,16704.0,129316.0,16960.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,68,512.0,,ok
2482056-B4,10,0.4604836106300354,20096.0,27376.0,20224.0,27504.0,20096.0,27376.0,20352.0,27632.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,101,512.0,,ok
2482056-B4,11,0.4585607647895813,100388.0,24896.0,100516.0,25024.0,100388.0,24896.0,100644.0,25152.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,0,512.0,,ok
2482056-B4,12,0.4568469524383545,40576.0,35568.0,40704.0,35696.0,40576.0,35568.0,40832.0,35824.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,149,512.0,,ok
2482056-B4,13,0.4554930329322815,129060.0,20800.0,129188.0,20928.0,129060.0,20800.0,129316.0,21056.0,1,0,Adenocarcinoma,papillary architecture,2,69,512.0,,ok
2482056-B4,14,0.454414427280426,20096.0,35568.0,20224.0,35696.0,20096.0,35568.0,20352.0,35824.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,103,512.0,,ok
2482056-B4,15,0.45265984535217285,32384.0,19184.0,32512.0,19312.0,32384.0,19184.0,32640.0,19440.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,123,512.0,,ok
2482056-B4,16,0.4521934986114502,129060.0,12608.0,129188.0,12736.0,129060.0,12608.0,129316.0,12864.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,67,512.0,,ok
2482896-B2,1,0.4782719016075134,52385.0,41058.0,52513.0,41186.0,52385.0,41058.0,52641.0,41314.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,102,512.0,,ok
2482896-B2,2,0.4706466495990753,106376.0,35763.0,106504.0,35891.0,106376.0,35763.0,106632.0,36019.0,1,0,Adenocarcinoma,papillary architecture,2,11,512.0,,ok
2482896-B2,3,0.47060516476631165,105718.0,50274.0,105846.0,50402.0,105718.0,50274.0,105974.0,50530.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,9,512.0,,ok
2482896-B2,4,0.468963623046875,106376.0,39859.0,106504.0,39987.0,106376.0,39859.0,106632.0,40115.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,12,512.0,,ok
2482896-B2,5,0.46746766567230225,89334.0,50274.0,89462.0,50402.0,89334.0,50274.0,89590.0,50530.0,1,0,Adenocarcinoma,solid growth pattern,4,121,512.0,,ok
2482896-B2,6,0.4652681350708008,93430.0,54370.0,93558.0,54498.0,93430.0,54370.0,93686.0,54626.0,1,0,Adenocarcinoma,solid growth pattern,4,131,512.0,,ok
2482896-B2,7,0.4644104540348053,101622.0,58466.0,101750.0,58594.0,101622.0,58466.0,101878.0,58722.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,6,512.0,,ok
2482896-B2,8,0.46313416957855225,28752.0,47554.0,28880.0,47682.0,28752.0,47554.0,29008.0,47810.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,83,512.0,,ok
2482896-B2,9,0.4629130959510803,44193.0,32866.0,44321.0,32994.0,44193.0,32866.0,44449.0,33122.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,97,512.0,,ok
2482896-B2,10,0.46189790964126587,24656.0,47554.0,24784.0,47682.0,24656.0,47554.0,24912.0,47810.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,75,512.0,,ok
2482896-B2,11,0.4612544775009155,102280.0,35763.0,102408.0,35891.0,102280.0,35763.0,102536.0,36019.0,1,0,Adenocarcinoma,papillary architecture,2,7,512.0,,ok
2482896-B2,12,0.4607347548007965,101622.0,54370.0,101750.0,54498.0,101622.0,54370.0,101878.0,54626.0,1,0,Adenocarcinoma,papillary architecture,2,5,512.0,,ok
2482896-B2,13,0.46055030822753906,24656.0,43458.0,24784.0,43586.0,24656.0,43458.0,24912.0,43714.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,74,512.0,,ok
2482896-B2,14,0.4559476375579834,106376.0,31667.0,106504.0,31795.0,106376.0,31667.0,106632.0,31923.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,10,512.0,,ok
2482896-B2,15,0.4553266167640686,8272.0,39362.0,8400.0,39490.0,8272.0,39362.0,8528.0,39618.0,1,1,NonAdenocarcinoma,fibroinflammatory scar-like lesion,8,107,512.0,,ok
2482896-B2,16,0.45471012592315674,23713.0,28770.0,23841.0,28898.0,23713.0,28770.0,23969.0,29026.0,1,0,Adenocarcinoma,lepidic growth pattern,0,70,512.0,,ok
2482969-B,1,0.488128125667572,105254.0,76224.0,105382.0,76352.0,105254.0,76224.0,105510.0,76480.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,30,512.0,,ok
2482969-B,2,0.4840935468673706,97062.0,10688.0,97190.0,10816.0,97062.0,10688.0,97318.0,10944.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,284,512.0,,ok
2482969-B,3,0.47780248522758484,31905.0,15361.0,32033.0,15489.0,31905.0,15361.0,32161.0,15617.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,141,512.0,,ok
2482969-B,4,0.4771096706390381,129830.0,27072.0,129958.0,27200.0,129830.0,27072.0,130086.0,27328.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,92,512.0,,ok
